public_entity_id;official_name;official_name_norm;source_system;source_code;is_public_entity;is_public_service_strict;public_entity_type;chilecompra_reference_match;datos_gob_reference_match;dipres_reference_match;rut;entity_id;sii_legal_name;sii_match_method;sii_match_confidence;source_url;source_api_url;strict_reference_url
PUB-CL-B9F3D46FD91A505B6914;INSTITUTO ANTARTICO CHILENO;INSTITUTO ANTARTICO CHILENO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7004 | DATOS_GOB:instituto_antartico_chileno;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;60605000-3;ENT-RUT-60605000-3;INSTITUTO ANTARTICO CHILENO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3FE847B5BAC6272D9DE3;INSTITUTO DE DESARROLLO AGROPECUARIO;INSTITUTO DE DESARROLLO AGROPECUARIO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6937 | DATOS_GOB:instituto_de_desarrollo_agropecuario;true;true;PUBLIC_SERVICE_OR_AGENCY;true;true;true;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C3E005C4E3402571EEA2;INSTITUTO DE FOMENTO PESQUERO;INSTITUTO DE FOMENTO PESQUERO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7070 | DATOS_GOB:instituto-de-fomento-pesquero;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;61310000-8;ENT-RUT-61310000-8;INSTITUTO DE FOMENTO PESQUERO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FC956595D3D36301D5B6;INSTITUTO DE PREVISION SOCIAL;INSTITUTO DE PREVISION SOCIAL;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:1090469 | DATOS_GOB:instituto_de_prevision_social;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;61979440-0;ENT-RUT-61979440-0;INSTITUTO DE PREVISION SOCIAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A79A991C86D926DF7CD2;INSTITUTO DE SALUD PUBLICA DE CHILE;INSTITUTO DE SALUD PUBLICA DE CHILE;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7177 | DATOS_GOB:instituto_de_salud_publica;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;61605000-1;ENT-RUT-61605000-1;INSTITUTO DE SALUD PUBLICA DE CHILE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FF6F7B4259FD8292F19D;INSTITUTO DE SEGURIDAD LABORAL;INSTITUTO DE SEGURIDAD LABORAL;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6953 | DATOS_GOB:instituto_de_seguridad_laboral;true;true;PUBLIC_SERVICE_OR_AGENCY;true;true;true;61533000-0;ENT-RUT-61533000-0;INSTITUTO DE SEGURIDAD LABORAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A689FC0698A5D13CD3FD;INSTITUTO FORESTAL;INSTITUTO FORESTAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7497;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61311000-3;ENT-RUT-61311000-3;INSTITUTO FORESTAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-91B1FE94445D5F951A21;INSTITUTO NACIONAL DE DEPORTES DE CHILE;INSTITUTO NACIONAL DE DEPORTES DE CHILE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7216;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61107000-4;ENT-RUT-61107000-4;INSTITUTO NACIONAL DE DEPORTES DE CHILE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9F3C5F5E44C7D793AD3F;INSTITUTO NACIONAL DE ESTADISTICAS;INSTITUTO NACIONAL DE ESTADISTICAS;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6931 | DATOS_GOB:instituto_nacional_de_estadisticas;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;60703000-6;ENT-RUT-60703000-6;INSTITUTO NACIONAL DE ESTADISTICAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FA760B5A1295F8E67B1B;INSTITUTO NACIONAL DE GERIATRIA PRESIDENTE EDO FREI MONTALVA;INSTITUTO NACIONAL DE GERIATRIA PRESIDENTE EDO FREI MONTALVA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7430;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61608403-8;ENT-RUT-61608403-8;INSTITUTO NACIONAL DE GERIATRIA PRESIDENTE EDO FREI MONTALVA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9BB79A371A156CEEC439;INSTITUTO NACIONAL DE HIDRAULICA;INSTITUTO NACIONAL DE HIDRAULICA;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7176 | DATOS_GOB:instituto_nacional_de_hidraulica;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-EE6E82B9944333A0E95C;INSTITUTO NACIONAL DE LA JUVENTUD;INSTITUTO NACIONAL DE LA JUVENTUD;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7197 | DATOS_GOB:instituto_nacional_de_la_juventud;true;true;PUBLIC_SERVICE_OR_AGENCY;true;true;true;60110000-2;ENT-RUT-60110000-2;INSTITUTO NACIONAL DE LA JUVENTUD;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-DE5293647BC952AB0750;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:1042394 | DATOS_GOB:instituto_nacional_de_propiedad_industrial;true;true;PUBLIC_SERVICE_OR_AGENCY;true;true;true;65999669-3;ENT-RUT-65999669-3;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CE4DD54431ED40693822;INSTITUTO NACIONAL DE REHABILITACION PEDRO AGUIRRE CERDA;INSTITUTO NACIONAL DE REHABILITACION PEDRO AGUIRRE CERDA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7432;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61602117-6;ENT-RUT-61602117-6;INSTITUTO NACIONAL DE REHABILITACION PEDRO AGUIRRE CERDA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-EFEA325352C48A9C08A2;INSTITUTO NACIONAL DEL TORAX;INSTITUTO NACIONAL DEL TORAX;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7298;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61608402-K;ENT-RUT-61608402-K;INSTITUTO NACIONAL DEL TORAX;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-07BDD03AC6A005683979;INSTITUTO PSIQUIATRICO DR JOSE HORWITZ BARAK;INSTITUTO PSIQUIATRICO DR JOSE HORWITZ BARAK;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7044;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61608003-2;ENT-RUT-61608003-2;INSTITUTO PSIQUIATRICO DR JOSE HORWITZ BARAK;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D31F67B044261D4A89FA;Instituto Comercial Eliodoro Dominguez Dominguez;INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1757223;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;60904084-K;ENT-RUT-60904084-K;INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FEC2E52E758528700B36;Instituto Geográfico Militar;INSTITUTO GEOGRAFICO MILITAR;DATOS_GOB_INSTITUTIONS;DATOS_GOB:instituto_geografico_militar;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-30F6B50334BA5E638DDB;Instituto Nacional del Cancer;INSTITUTO NACIONAL DEL CANCER;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7276;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61608404-6;ENT-RUT-61608404-6;INSTITUTO NACIONAL DEL CANCER;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-01F38996A1D5F5987AA9;Instituto Nacional del Cáncer - Servicio de Salud Metropolitano Norte;INSTITUTO NACIONAL DEL CANCER SERVICIO DE SALUD METROPOLITANO NORTE;DATOS_GOB_INSTITUTIONS;DATOS_GOB:instituto_nacional_del_cancer;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5DF6A7D8C50CCEA4CBC2;Instituto de Investigaciones y Control del Ejércit;INSTITUTO DE INVESTIGACIONES Y CONTROL DEL EJERCIT;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7394;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-BDF676D8EED1B8CF69E5;Instituto de Neurocirugía;INSTITUTO DE NEUROCIRUGIA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7474;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9FBE9B237A80C551832C;SERVICIO AGRICOLA Y GANADERO;SERVICIO AGRICOLA Y GANADERO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6919 | DATOS_GOB:servicio_agricola_y_ganadero;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-BEFD4133624A8238A343;SERVICIO DE COOPERACION TECNICA;SERVICIO DE COOPERACION TECNICA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6950;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D39E31188D5B2E7E2578;SERVICIO DE EVALUACION AMBIENTAL;SERVICIO DE EVALUACION AMBIENTAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7218;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;72443600-5;ENT-RUT-72443600-5;SERVICIO DE EVALUACION AMBIENTAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-8DD869F2C69FBD9B0F5A;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7113;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;60803000-K;ENT-RUT-60803000-K;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-7045241E9D9B5F82217E;SERVICIO DE REGISTRO CIVIL E IDENTIFICACION;SERVICIO DE REGISTRO CIVIL E IDENTIFICACION;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6960 | DATOS_GOB:servicio_de_registro_civil_e_identificacion;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-AD8C83AAD36E72B1C7CE;SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA;SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6965;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61812000-7;ENT-RUT-61812000-7;SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E26686649B06764D08E3;SERVICIO DE VIVIENDA Y URBANIZACION I REGION;SERVICIO DE VIVIENDA Y URBANIZACION I REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6923;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61838000-9;ENT-RUT-61838000-9;SERVICIO DE VIVIENDA Y URBANIZACION I REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-492D2DD5ED2FEAE5312E;SERVICIO DE VIVIENDA Y URBANIZACION II REGION;SERVICIO DE VIVIENDA Y URBANIZACION II REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6974;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61814000-8;ENT-RUT-61814000-8;SERVICIO DE VIVIENDA Y URBANIZACION II REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1C58D1A1B75A44F13751;SERVICIO DE VIVIENDA Y URBANIZACION III REGION;SERVICIO DE VIVIENDA Y URBANIZACION III REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6975;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61815000-3;ENT-RUT-61815000-3;SERVICIO DE VIVIENDA Y URBANIZACION III REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-05C802F910ED22D8DDEA;SERVICIO DE VIVIENDA Y URBANIZACION IV REGION;SERVICIO DE VIVIENDA Y URBANIZACION IV REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6972;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61816000-9;ENT-RUT-61816000-9;SERVICIO DE VIVIENDA Y URBANIZACION IV REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3B88CB2F74869D25BAA5;SERVICIO DE VIVIENDA Y URBANIZACION IX REGION;SERVICIO DE VIVIENDA Y URBANIZACION IX REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6980;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61821000-6;ENT-RUT-61821000-6;SERVICIO DE VIVIENDA Y URBANIZACION IX REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-2B9A406077C710485050;SERVICIO DE VIVIENDA Y URBANIZACION REGIÓN DEL BIO BIO;SERVICIO DE VIVIENDA Y URBANIZACION REGION DEL BIO BIO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6979;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61820004-3;ENT-RUT-61820004-3;SERVICIO DE VIVIENDA Y URBANIZACION REGIÓN DEL BIO BIO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FDB0600E813577557663;SERVICIO DE VIVIENDA Y URBANIZACION V REGION;SERVICIO DE VIVIENDA Y URBANIZACION V REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6968;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61817000-4;ENT-RUT-61817000-4;SERVICIO DE VIVIENDA Y URBANIZACION V REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3F378FE32DC11B57ED57;SERVICIO DE VIVIENDA Y URBANIZACION VI REGION;SERVICIO DE VIVIENDA Y URBANIZACION VI REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6977;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61818000-K;ENT-RUT-61818000-K;SERVICIO DE VIVIENDA Y URBANIZACION VI REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-2A5F19C4F8D0BFF68FE2;SERVICIO DE VIVIENDA Y URBANIZACION VII REGION;SERVICIO DE VIVIENDA Y URBANIZACION VII REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6978;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61819000-5;ENT-RUT-61819000-5;SERVICIO DE VIVIENDA Y URBANIZACION VII REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4783D08616AADBBC33BE;SERVICIO DE VIVIENDA Y URBANIZACION X REGION;SERVICIO DE VIVIENDA Y URBANIZACION X REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6981;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61818001-8;ENT-RUT-61818001-8;SERVICIO DE VIVIENDA Y URBANIZACION X REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-36B1D0B60457627CFCF5;SERVICIO DE VIVIENDA Y URBANIZACION XI REGION;SERVICIO DE VIVIENDA Y URBANIZACION XI REGION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6982;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61823000-7;ENT-RUT-61823000-7;SERVICIO DE VIVIENDA Y URBANIZACION XI REGION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
